,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Horror,Romance,Mystery,War,Music,History,Rating
262,0.15789474684210525,0.0707636389219097,0.07380095103739398,0.8918919018918919,0.11802826105577399,0.053233761787700624,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
205,0.21052632578947367,0.07058364048414477,0.16973920802891707,0.8018018118018019,0.10899957312800349,0.06618465961067853,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
420,0.0763157994736842,0.022009847449388227,0.017540743644058006,0.990991000990991,0.02854231377166157,0.04806929333068489,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
300,0.11578948368421052,0.049120791244568265,0.022714498533335067,1.126126136126126,0.13229941294160477,0.13872557809153027,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.0
63,0.4473684310526316,0.0883024595201198,0.14225430215355164,1.1441441541441442,0.22702782418377748,0.16224377291117115,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
200,0.21052632578947367,0.09372072209726978,0.10574171974186233,1.2432432532432431,0.4613368383093054,0.2283489691609725,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,8.1
309,0.1263157994736842,0.10164960614283544,0.11684918631108053,0.981981991981982,0.1601864087185088,0.0883521472954076,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
361,0.09736843105263157,0.06610025334547637,0.06225601952082511,1.1981982081981981,0.13943498888452016,0.0610201911536628,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
76,0.39473685210526316,0.06895564337583562,0.11977628860445298,1.4954955054954955,0.23969711208242317,0.26418243491657395,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,7.8
489,0.039473694210526315,0.049935352708586435,0.02017786024005934,1.3333333433333332,0.22171254822629968,0.29914191370252663,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.1
399,0.09210527315789473,0.050046633810340344,0.04195916599713534,0.8738738838738739,0.19309743245522062,0.14269824613538853,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,6.9
8,0.6578947468421054,0.11313761251069149,0.33499674340780256,1.3783783883783782,0.3853939229168487,0.24630542871921182,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
523,0.04078948368421053,0.01982459589101117,1e-08,0.8558558658558559,0.02308141381534877,0.3411727416065469,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
116,0.34210527315789474,0.0873083812952728,0.30395770873570155,1.3153153253153154,0.47291394621668853,0.11981567820276497,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
245,0.17105264157894737,0.007125253261726377,0.08614142408005372,0.8558558658558559,0.1164992090680064,0.1539011700190688,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
237,0.16052632578947368,0.05532559907876515,0.1584703481186925,1.4144144244144143,0.13717781690257755,0.14619419401398379,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,7.6
506,0.04736843105263158,0.060026426170007786,0.012802508914506672,0.8468468568468469,0.18974808048201544,0.20769109533290958,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
149,0.2894736942105263,0.052570688459057775,0.04502826074294053,1.027027037027027,0.16768604465851172,0.12164310550293977,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
387,0.08947369421052631,0.04799210662652604,0.022601900279697038,1.153153163153153,0.07747197738022425,0.07929446415541076,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.1
234,0.18421053631578946,0.042912889694373076,0.040631830867561676,1.153153163153153,0.06516674947866608,0.26775783615604637,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
66,0.4473684310526316,0.0826347946937504,0.256375735554414,1.225225235225225,0.4196883746424931,0.10988400809311934,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
337,0.10526316789473683,0.05542830038160219,0.05935453663005317,1.2702702802702701,0.18807340449541285,0.06427777894962657,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
106,0.34210527315789474,0.074138068458528,0.06644954477496685,1.4684684784684685,0.20467454036260374,0.2561576454679803,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,7.6
156,0.2631579047368421,0.027916268434975484,0.06113166756440479,0.963963973963964,0.10069900519440804,0.2149213511727316,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
7,0.7368421152631579,0.15363233211412178,0.504096600216734,1.2702702802702701,0.4927188100582496,0.07826157046400763,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.4
115,0.34210527315789474,0.13740220029234756,0.18626918798271552,1.0540540640540539,0.42813456657492355,0.07166694151120293,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
297,0.13157895736842104,0.04567354954591901,0.08428714296867766,1.018018028018018,0.11730014106159894,0.1666931611202924,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
229,0.13157895736842104,0.05088848381735979,0.04408776116056538,1.036036046036036,0.12079511703363914,0.12275545255522008,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
9,0.6578947468421054,0.17824387602613442,0.3132249488889137,1.3603603703603604,0.509975253920198,0.051565241209280153,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
571,0.02236843105263158,0.04609350661905352,0.015613058457087799,0.900900910900901,0.09625747322994029,0.08310822547751469,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.5
470,0.05526316789473684,0.07276637611002172,0.07379530785338377,1.0990991090990991,0.345274511237804,0.15421898346257745,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.8
310,0.06578948368421052,0.028228147958425327,0.005536954516263951,1.1441441541441442,0.0417212856662298,0.04266646479103766,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
220,0.19078948368421053,0.014415806674980219,0.05845345970777965,1.045045055045045,0.03575070171399447,0.3311616181360241,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
289,0.13157895736842104,0.04418242076739112,0.08708364606563342,0.864864874864865,0.06218145750254842,0.058636590327347846,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
482,0.05263158894736842,0.047485333292314996,0.03168852482823465,1.153153163153153,0.19557304043541576,0.06252980501032893,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,8.1
57,0.46052632578947367,0.10324353690726537,0.26721999904285415,1.108108118108108,0.5430319016557449,0.04107739757349436,1.00000001,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
519,0.04210527315789474,0.036906547631494604,0.011318681509604883,0.900900910900901,0.06094365351245085,0.24050533337517876,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
287,0.13157895736842104,0.059930439741133046,0.06759110533999699,1.0090090190090089,0.24166303606669579,0.10376609930557762,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
201,0.21052632578947367,0.04236315329453624,0.07708792189751365,1.0540540640540539,0.11234892510120867,0.19998411932782456,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.4
60,0.46052632578947367,0.14719860989031402,0.30761188720712657,0.8468468568468469,0.47764672617882625,0.0744478091419037,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.2
31,0.5526315889473685,0.1336800000078465,0.39147015504920163,1.4864864964864863,0.2253531481971749,0.10217703208803432,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
490,0.05131579947368421,0.017175896751908122,0.012501956370320526,1.00000001,0.024464841804281347,0.06435723231050373,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.2
188,0.22368422052631579,0.03343134121153232,0.12212766991498945,0.963963973963964,0.1055045971559633,0.29358017844112505,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.1
474,0.03421053631578948,0.057178161754751135,0.1140617471726793,1.0090090190090089,0.22513471219892237,0.1293500815080248,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
274,0.14473685210526316,0.09144089481705418,0.06898607402813967,1.1891891991891892,0.21508665627930681,0.0949467762482123,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
295,0.13157895736842104,0.039919700015881014,0.03494919442642607,0.8558558658558559,0.054973069560215526,0.09439060272207214,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.3
132,0.2894736942105263,0.053584800325594935,0.08204493734381217,1.027027037027027,0.12465415300276685,0.3155887594040998,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
445,0.06578948368421052,0.043268448506161336,0.027693581687829393,1.4234234334234233,0.11191205310470365,0.29056095072779276,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.1
64,0.47368422052631576,0.12656393949930145,0.2720765107198241,0.8738738838738739,0.327362759381098,0.10440172619259494,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.0
516,0.04210527315789474,0.047005173466919195,0.024484952913490655,0.8468468568468469,0.12101355303189165,0.16335611996345145,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.8
224,0.18421053631578946,0.06799336955828178,0.05775741906901823,1.081081091081081,0.21705258026357943,0.1388844848132846,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
179,0.2631579047368421,0.033875653289273264,0.03373834891916309,1.126126136126126,0.045216261638269986,0.039885597160336884,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
595,0.013157904736842104,0.0410412281274257,0.015792978931106275,0.936936946936937,0.0764526093883792,0.1252185067424122,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
141,0.27631579947368423,0.12602959959953455,0.25695900433621566,0.8198198298198198,0.41874181865006554,0.12370889288574606,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
548,0.04736843105263158,0.04245205529683501,0.020479531162669425,1.135135145135135,0.1018639971850881,0.2935007250802479,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
315,0.09210527315789473,0.023295038171396186,0.02698230377073975,1.072072082072072,0.057958361536333186,0.26219610089464485,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.3
360,0.10000001,0.0662334078431088,0.03942172747863068,1.0090090190090089,0.14161934886704527,0.05704752310980454,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
546,0.04210527315789474,0.011725512844635248,0.027618720276912447,1.0540540640540539,0.013543041891655744,0.052041961374543144,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
56,0.38157895736842107,0.0686866399644554,0.14387865499108055,1.0090090190090089,0.10099025319207805,0.27578262560464006,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
333,0.10526316789473683,0.0364799546290738,0.034082292250617006,1.153153163153153,0.05730305354157565,0.1370570575131098,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
174,0.23684211526315788,0.049595597705631204,0.06748052576300101,1.027027037027027,0.22892093616863257,0.11719371729381853,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
347,1e-08,0.03753725953051029,1e-08,1.045045055045045,0.10688802514489587,0.10487844635785794,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
404,0.07894737842105262,0.03373944740829489,0.05625442284444607,1.135135145135135,0.07113733343090141,0.2939774452455109,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.1
563,0.028947378421052633,0.024261115062906506,0.02210207049111834,1.081081091081081,0.03203728974370176,0.07921501079453361,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
304,0.15789474684210525,0.0465903809773706,0.021539784038067073,1.117117127117117,0.07164701742682393,0.14166535244398537,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.2
288,0.13157895736842104,0.05185030456112096,0.07782470874236269,0.963963973963964,0.1201398090388816,0.044891158895598283,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
255,0.15263158894736842,0.04740141967823834,0.02570512457771351,1.00000001,0.20445610436435124,0.20951852263308438,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
564,0.02631579947368421,0.06147062062246975,0.042535650260691685,0.945945955945946,0.09509248123926023,0.04377881184331797,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
484,0.05263158894736842,0.03031593830985005,0.016944965738608216,0.8288288388288289,0.03385758972913936,0.14492294023994914,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
559,0.030263167894736844,0.06499296616700523,0.03374255162602432,0.918918928918919,0.10237368118101063,0.05649134958366439,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
509,0.05263158894736842,0.03825510346930648,0.04356699244406674,1.018018028018018,0.1529052087767584,0.30112824772445573,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
79,0.42105264157894734,0.0722498674098974,0.15555331481798101,1.108108118108108,0.1651376246788991,0.046559679474018754,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
549,0.039473694210526315,0.10884073846174601,0.013224499134357658,0.9729729829729731,0.34491045124071645,0.08549182630382965,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.7
608,0.008684220526315789,0.22027721249101617,0.004695908116173217,0.945945955945946,0.309742255522062,0.09367552247417765,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.5
582,0.01973685210526316,0.022633934860375016,0.08300376965217386,0.864864874864865,0.16339013669287897,0.2923883780279676,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.5
616,0.006578957368421052,0.002013106102553061,1e-08,0.990991000990991,0.001383437988932576,0.06801208691085332,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
342,0.10526316789473683,0.054517091184032106,0.045283508559105165,0.963963973963964,0.08781128129750983,0.2176227654425552,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
508,0.04736843105263158,0.03743334774264139,0.00222825956774647,1.0090090190090089,0.05053153759574778,0.05426665547910377,1e-08,1.00000001,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
284,0.13210527315789472,0.030442587308530424,0.04586478054402224,0.954954964954955,0.1202854330377166,0.1983155987494041,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.1
449,0.06578948368421052,0.03378997543330706,0.023716959078136,1.027027037027027,0.05803117353575069,0.2935007250802479,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
362,0.09736843105263157,0.027708856744503706,0.055246805133198885,1.126126136126126,0.10688802514489587,0.21174321673764498,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
572,0.02236843105263158,0.10193650825727683,0.013880103829166376,1.0540540640540539,0.24719674802242608,0.0926426287827745,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.9
491,0.06578948368421052,0.01857942325497677,0.005060792168969822,0.7837837937837838,0.017474889860200963,0.27109487731288734,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.9
222,0.18421053631578946,0.08305891752870066,0.1144673867573618,1.3783783883783782,0.46818116625455075,0.24296838756237088,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,8.3
336,0.10526316789473683,0.03949481404906282,0.07058238347288559,0.981981991981982,0.10463085316295324,0.10773876734943588,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.0
166,0.2631579047368421,0.020967140448255837,0.10342587187486213,1.3153153253153154,0.03101792175185671,0.22064199315588748,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,4.3
104,0.38157895736842107,0.11465732383843147,0.21848303578833547,0.918918928918919,0.22615408019076744,0.10320992577943747,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.9
515,0.10526316789473683,0.042287987665860116,0.03117508367838857,0.990991000990991,0.11759138905926896,0.3300492710837438,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.6
18,0.6578947468421054,0.13840003010549276,0.3429095365424319,1.2972973072972973,0.34658512722731905,0.08882886746067058,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.4
518,0.039473694210526315,0.03747957156662337,0.03458030386721657,0.864864874864865,0.07426824940585408,0.27220722436516764,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.1
351,0.0868421152631579,0.03243999859132731,0.007405169805001532,0.9729729829729731,0.0563564975491481,0.24129986698395042,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,6.8
366,0.09736843105263157,0.1454011586070507,0.14082552708797635,1.0990991090990991,0.2592835399257318,0.2645002483600826,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,5.2
170,0.2631579047368421,0.06749357539107874,0.03695859979026017,1.072072082072072,0.16710354866317167,0.10773876734943588,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.3
242,0.1318421152631579,0.06822883750012572,0.055224145954181694,0.945945955945946,0.18508811251929516,0.08271095867312887,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.6
