,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,vote_average
1182,0.10526316789473683,0.020115697600250903,0.04959139930565812,0.29289941828402366,0.026977904124490984,0.11882106951958993,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
2210,1e-08,0.020172531842503248,1e-08,0.30177515792899406,0.03083188899941827,0.09908117803446301,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
3976,1e-08,0.00626466751230264,1e-08,0.23668640053254436,0.003926711570680628,0.020503322702783763,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
1420,0.09210527315789473,0.02722198797496373,0.033446048630396956,0.3224852171005917,0.03170448934845841,0.0773782034182185,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
1180,0.10526316789473683,0.03409709821958002,0.050599589118761036,0.33727811650887574,0.05315591459569517,0.16100009179513045,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
2675,0.03684211526315789,0.031034786376364046,0.06651399680158579,0.3698224952071006,0.0368673747469459,0.4031954730967636,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
3520,0.009210954736842105,0.025188471510150676,0.027467585314008947,0.33136095674556215,0.042030260145433394,0.15661041979360363,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
4576,1e-08,0.028951927834746368,9.268834852194473e-05,0.26627219934911245,0.033595123438045375,0.03672602357799166,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
3323,0.01973685210526316,0.010118610008253945,1e-08,0.27218935911242603,0.008435146707388015,0.14273251265834175,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
3163,0.02631579947368421,0.011905924322828079,1e-08,0.27514793899408285,0.009380463752181501,0.06769911298006925,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
3826,0.013157904736842104,0.0015977839497304592,1e-08,0.2603550395857988,0.0007998936532867946,0.023311622182021433,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
3540,0.01013158894736842,0.012320193103955148,1e-08,0.27514793899408285,0.007053529488074462,0.0660086802838291,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
1709,0.07894737842105262,0.01681893694134213,0.006146895439817561,0.34023669639053256,0.02588715368819081,0.042996983580172864,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
1807,0.06718422052631579,0.005110908296303848,0.007202402918631266,0.28106509875739644,0.006108212443280977,0.21536658850969273,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
1091,0.11578948368421052,0.004305904813503355,0.004907447709244169,0.5680473472781066,0.005162895398487493,0.21937454990239114,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
792,0.15263158894736842,0.015344935620585285,0.03689230520111275,0.28106509875739644,0.04210297684118674,0.12242005525997218,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
3184,0.023684220526315792,0.004352200913898053,1e-08,0.2692307792307692,0.003563128091913903,0.3365597068127164,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
4396,1e-08,0.00012389112832080168,1e-08,0.34911243603550296,0.00036359347876672483,0.08250403159391444,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.4
501,0.16842106263157894,0.04041250258970873,0.034997309806573944,0.27218935911242603,0.0549738319895288,0.02418410357362925,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
4782,1e-08,0.0011975275737677496,1e-08,0.35502959579881654,0.0013816272193135544,0.14938518326935135,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
2856,1e-08,0.011888401107208483,0.00771915938976422,0.2958579981656805,0.0071989628795811516,0.07604221628731903,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
134,0.39473685210526316,0.1307956726597915,0.24474128821099217,0.3875739744970414,0.23443863710878418,0.024347693834555716,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
4593,1e-08,0.003172233966111291,1e-08,0.2544378798224852,0.0015997773065735891,0.2012160309395534,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,6.3
3018,0.02631579947368421,0.026140555565896936,0.01518430882690995,0.28994083840236684,0.03206807282722513,0.08119530950650271,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
668,0.1131579047368421,0.03267989002553344,0.02033081194020378,0.2869822585207101,0.04181211005817336,0.1291272559579573,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
4201,0.0043421152631578945,0.007897849938462367,0.010939888746049734,0.34911243603550296,0.00967133053519488,0.6414374230926739,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,7.2
4186,1e-08,6.868094998105286e-05,1e-08,0.257396459704142,1e-08,0.018213059049813237,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0
2931,0.028947378421052633,0.003992509588601883,0.008600692308329064,0.2544378798224852,0.003926711570680628,0.16154539266488535,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.1
3815,0.01000001,0.003986178937218229,5.344715298032712e-06,0.363905335443787,0.002763244438627109,0.525179277660932,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.2
4210,1e-08,0.00014015004102109054,1e-08,1e-08,1e-08,0.11023258082095046,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0
766,1e-08,0.019336842460122024,0.05082642266231897,0.23076924076923078,0.033740556829552064,0.11500396343130571,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
1513,0.08421053631578947,0.05431958001411765,0.030548326188437263,0.257396459704142,0.077152424194299,0.12364698221692068,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
943,0.11842106263157894,0.02077024104096541,0.029699090661407152,0.31065089757396447,0.019415367766143107,0.11841209386727376,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
80,0.4473684310526316,0.08814599091493056,0.14225430215355164,0.37573965497041417,0.2267306673589296,0.05567522880197399,1e-08,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
3395,0.018421062631578947,0.0025900378900998236,0.00016252243679939238,0.31952663721893493,0.002108794176847004,0.07388827785178721,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
4265,1e-08,0.002840399562680304,1e-08,0.22189350112426035,0.002326944264107039,0.03615345766474903,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
3836,1e-08,0.0006773520088040826,1e-08,0.27514793899408285,0.0005817435660267598,0.1951904563287619,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
2957,1e-08,0.003565814776976137,1e-08,0.32840237686390533,0.002545094351367074,0.07271588098181421,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
2917,0.06578948368421052,0.03542719514301764,0.03357898465665071,0.3431952762721893,0.10805701988947061,0.07012570185047849,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
1231,0.10526316789473683,0.035481436821921467,0.01981657128249787,0.3816568147337278,0.05148343059336824,0.0599831056730376,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
86,0.4342105363157895,0.05029937768693342,0.26994631259514434,0.27514793899408285,0.1424520169808028,0.07598768620034353,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
3346,0.01736843105263158,0.005130835629037386,0.013526223142281003,0.33136095674556215,0.004072144962187318,0.06630859576219429,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
4198,0.002631588947368421,0.01600972711016603,0.0015190932265970911,0.3076923176923077,0.01607039976148924,0.04266980305831993,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
2165,0.10526316789473683,0.004683689261516438,0.010392000966851013,0.26331361946745563,0.0031995446131471783,0.08329471785505903,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
4155,1e-08,0.0011450607157641973,1e-08,0.31952663721893493,0.0005817435660267598,0.06805355854540993,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,3.9
4096,0.005263167894736842,0.019336779644710495,0.002823403318913538,0.3224852171005917,0.02079698498545666,0.0720342548946206,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,7.7
1772,1e-08,0.00602064905418812,0.0016099760002664875,0.33136095674556215,0.004072144962187318,0.18024921249747797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
1076,0.06578948368421052,0.02793567726507483,0.020237956042830057,0.2781065188757396,0.03904887561954625,0.13264444656787633,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
4704,0.0004210626315789474,0.02175947298899107,0.007428551016015959,0.2514792999408284,0.03294067317626527,0.10734248621124955,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,7.3
150,0.3684210626315789,0.10431110992692225,0.15847358811622408,0.2603550395857988,0.22643980057591623,0.15434742118412084,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
443,0.21052632578947367,0.026875550701500012,0.07635478323321301,0.29289941828402366,0.06551775287376381,0.08983832829211767,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
4756,0.00013158894736842104,0.0020296878721194826,1e-08,0.1390532644378698,0.002981394525887144,0.12945443647981023,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
4641,6.678947368421053e-07,0.00033538605054278764,8.281296345731462e-08,0.21301776147928994,0.0008726103490401397,0.19265480728440165,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
4773,7.106263157894736e-05,0.022554920534550528,0.001130271643050482,0.27218935911242603,0.054901115293775456,0.23205279512419227,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.4
4788,3.158894736842105e-05,0.005200719487510129,0.002152117294304866,0.27514793899408285,0.007998846532867946,0.45617145259345093,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.2
1612,0.07894737842105262,0.023247945838465622,0.01297017780038322,0.28994083840236684,0.026105303775450846,0.06480901837036834,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
3632,0.013157904736842104,0.0045041102788427505,0.0017370113070038133,0.35798817568047336,0.0029086778301337986,0.0229844416601685,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
3622,0.013157904736842104,0.05634330641151943,0.001908752697250283,0.5177514892899409,0.08202444280977311,0.48826240877852606,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,8.1
1033,0.12105264157894736,0.04719460833601632,0.04078776251893963,0.34911243603550296,0.08347877672484001,0.1554380229236306,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
1413,0.09210527315789473,0.014478968067749058,0.011651307267482603,0.2988165780473373,0.017306583589296105,0.09902664794748751,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
1371,0.09210527315789473,0.08311615305195791,0.05050128552045633,0.3698224952071006,0.0858784276847004,0.024511284095482182,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
2542,1e-08,0.00904692655105633,1e-08,0.34911243603550296,0.005235612094240838,0.24462198017204242,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.9
2576,0.03684211526315789,0.010147573623460415,0.01383603763889274,0.2869822585207101,0.007271679575334497,0.17212422953813017,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.4
2780,0.03421053631578948,0.011963910942357374,0.0006401769118175726,0.2692307792307692,0.01767016706806283,0.024320428791067973,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.6
1870,0.05263158894736842,0.012351107423214169,0.012155527713626232,0.31065089757396447,0.048792912850494474,0.1174578173452027,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
3095,0.02631579947368421,0.012259021172012174,0.007814576294818168,0.32840237686390533,0.013816182193135544,0.10587017386291135,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
1819,0.06578948368421052,0.04818686456058247,0.04457450075652647,0.43195267272189347,0.1388888988888889,0.06371841663085857,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.8
1362,0.0763157994736842,0.029428910380644834,0.11090825287642882,0.3816568147337278,0.11612857311809191,0.08081359889767428,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
3133,0.02631579947368421,0.005824108768303419,1e-08,0.26627219934911245,0.0038539948749272833,0.08566677663849279,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.0
1434,0.09210527315789473,0.03274451566301207,0.016577205035728224,0.34911243603550296,0.10580280232111693,0.04918614845189083,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
4261,0.0038289573684210524,0.004109801951302569,0.0009397635185131248,0.3343195366272189,0.0008726103490401397,0.48948933573547454,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
2582,0.039473694210526315,0.040424729895087295,0.01272814930327385,0.41420119343195266,0.12020070808027923,0.04765930601657715,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
594,0.18421053631578946,0.01608794143430581,0.023665046304667328,0.3431952762721893,0.016579416631762656,0.15505631231480219,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.4
4493,0.001644746842105263,0.0003232912285776248,1e-08,0.20118344195266272,0.00036359347876672483,0.04610519853777572,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
2196,0.05263158894736842,0.0073060613780613435,0.004950486268284776,0.2869822585207101,0.009089596969168121,0.20047987476538429,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
2000,0.06052632578947369,0.010252328030020068,0.006690773484442443,0.33727811650887574,0.004799311919720768,0.1806309231063064,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
4208,1e-08,0.0017067161522059337,1e-08,0.33727811650887574,0.0014543439150668993,0.11524934882269541,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
2190,1e-08,0.005955376989019941,1e-08,0.28994083840236684,0.008726013490401396,0.17376013214739483,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.0
3853,0.009210536315789473,0.001452326298598906,1e-08,0.28402367863905326,0.0007271769575334497,0.08651199298661286,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.6
489,1e-08,0.012228015484881841,0.0069607879848069525,0.24852072005917158,0.00807156322862129,0.0817406103762576,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,7.3
3136,0.02631579947368421,0.013530819683059645,1e-08,0.38461539461538463,0.014034332280395578,0.09422800029364452,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
3882,1e-08,0.01007915736142065,0.00023622995952203972,0.28106509875739644,0.011634681320535195,0.12165663404231535,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.1
4504,1e-08,1.4791037381788318e-05,1e-08,1e-08,1e-08,0.039834238535594514,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0
3638,0.013157904736842104,0.011529703407512852,0.0018397238557854544,0.2692307792307692,0.01199826479930192,0.07015296689396625,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
2651,0.039473694210526315,0.013916711887553434,7.319991109655527e-06,0.27514793899408285,0.002981394525887144,0.10889659369005097,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,5.7
